% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:52:13 +0900
% Frequency (Hz), Input 1 (dBm)
1.012111740420e+07, -9.245839e+01
1.012135582278e+07, -9.249775e+01
1.012159424135e+07, -9.261680e+01
1.012183265993e+07, -9.304664e+01
1.012207107851e+07, -9.354317e+01
1.012230949709e+07, -9.363254e+01
1.012254791567e+07, -9.304681e+01
1.012278633425e+07, -9.249811e+01
1.012302475283e+07, -9.241974e+01
1.012326317141e+07, -9.243934e+01
1.012350158999e+07, -9.232280e+01
1.012374000857e+07, -9.220781e+01
1.012397842715e+07, -9.198225e+01
1.012421684572e+07, -9.137315e+01
1.012445526430e+07, -9.111747e+01
1.012469368288e+07, -9.130433e+01
1.012493210146e+07, -9.167256e+01
1.012517052004e+07, -9.211343e+01
1.012540893862e+07, -9.300564e+01
1.012564735720e+07, -9.374629e+01
1.012588577578e+07, -9.435861e+01
1.012612419436e+07, -9.491274e+01
1.012636261294e+07, -9.433436e+01
1.012660103152e+07, -9.370115e+01
1.012683945009e+07, -9.317462e+01
1.012707786867e+07, -9.286107e+01
1.012731628725e+07, -9.279974e+01
1.012755470583e+07, -9.263819e+01
1.012779312441e+07, -9.247959e+01
1.012803154299e+07, -9.271872e+01
